Emotions,Path
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000560.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000548.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000564.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000570.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000558.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000612.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000606.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000389.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000376.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000410.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000404.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000438.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000439.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000405.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000377.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000411.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000388.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000607.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000613.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000559.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000571.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000565.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000598.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000573.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000567.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000605.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000611.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000639.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000407.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000413.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000375.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000412.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000374.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000406.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000638.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000610.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000604.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000566.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000572.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000599.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000594.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000580.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000557.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000543.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000609.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000621.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000635.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000386.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000392.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000379.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000423.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000437.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000436.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000422.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000378.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000393.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000387.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000634.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000620.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000608.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000542.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000556.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000581.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000595.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000583.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000597.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000568.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000540.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000554.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000636.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000622.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000391.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000385.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000408.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000434.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000420.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000421.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000435.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000409.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000384.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000390.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000623.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000637.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000555.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000541.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000569.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000596.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000582.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000586.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000592.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000545.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000551.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000579.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000633.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000627.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000394.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000380.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000431.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000425.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000419.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000418.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000424.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000430.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000381.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000395.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000626.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000632.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000578.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000550.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000544.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000593.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000587.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000591.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000585.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000552.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000546.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000624.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000630.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000618.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000383.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000397.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000426.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000432.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000433.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000427.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000396.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000382.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000619.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000631.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000625.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000547.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000553.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000584.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000590.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000508.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000534.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000520.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000681.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000695.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000642.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000656.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000483.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000497.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000468.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000440.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000454.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000455.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000441.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000469.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000496.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000482.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000657.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000643.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000694.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000680.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000521.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000535.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000509.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000523.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000537.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000696.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000682.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000669.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000655.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000641.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000494.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000480.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000457.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000443.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000442.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000456.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000481.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000495.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000640.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000654.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000668.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000683.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000697.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000536.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000522.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000526.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000532.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000693.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000687.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000650.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000644.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000678.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000491.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000485.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000452.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000446.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000447.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000453.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000484.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000490.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000679.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000645.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000651.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000686.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000692.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000533.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000527.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000531.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000525.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000519.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000684.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000690.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000647.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000653.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000486.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000492.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000445.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000451.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000479.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000478.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000450.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000444.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000493.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000487.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000652.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000646.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000691.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000685.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000518.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000524.wav
Angry,../dataset/ESD_aug/0004/Angry/aug_0004_000530.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000828.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000800.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000814.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001049.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000948.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000790.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000784.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000974.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000960.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000753.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000747.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000746.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000752.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000961.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000975.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000785.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000791.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000949.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001048.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000815.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000801.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000829.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000817.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000803.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000787.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000793.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000963.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000977.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000744.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000750.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000988.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000778.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000779.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000989.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000751.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000745.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000976.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000962.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000792.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000786.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000802.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000816.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000812.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000806.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000966.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000972.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000782.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000796.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000769.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000741.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000999.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000755.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000754.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000998.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000740.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000768.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000797.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000783.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000973.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000967.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000807.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000813.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000805.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000811.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000839.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000971.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000965.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000795.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000959.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000781.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000756.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000742.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000743.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000757.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000780.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000958.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000794.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000964.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000970.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000838.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000810.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000804.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000863.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000877.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000888.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001002.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001016.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000917.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000903.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000730.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000724.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000725.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000731.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000902.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000916.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001017.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001003.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000889.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000876.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000862.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000848.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000874.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000860.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001029.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001015.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001001.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000928.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000900.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000914.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000727.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000733.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000732.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000726.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000915.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000901.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000929.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001000.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001014.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001028.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000861.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000875.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000849.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000871.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000865.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000859.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001010.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001004.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001038.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000905.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000911.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000939.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000722.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000736.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000737.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000723.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000938.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000910.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000904.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001039.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001005.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001011.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000858.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000864.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000870.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000866.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000872.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000899.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001007.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001013.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000912.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000906.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000735.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000721.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000734.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000907.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000913.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001012.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001006.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000898.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000873.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000867.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000842.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000856.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000881.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000895.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001023.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_001037.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000936.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000922.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000739.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000738.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000923.wav
Happy,../dataset/ESD_aug/0005/Happy/aug_0005_000937.wav
