Emotions,Path
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_hate_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_good_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_page_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_bean_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_mouse_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_red_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_lid_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_goal_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_nice_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_bar_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_door_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_vine_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_seize_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_pike_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_week_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_thin_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_walk_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_sour_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_which_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_keep_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_half_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_rough_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_nag_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_loaf_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_pole_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_mop_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_came_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_live_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_laud_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_third_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_reach_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_back_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_food_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_mill_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_rain_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_chat_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_keen_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_hole_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_kick_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_sell_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_ditch_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_tell_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_germ_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_lot_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_long_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_cool_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_mob_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_shall_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_burn_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_juice_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_lease_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_luck_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_rush_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_ring_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_make_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_judge_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_tape_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_have_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_goose_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_thought_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_raid_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_five_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_date_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_ton_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_rag_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_lose_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_cab_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_yes_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_pad_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_name_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_dead_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_wire_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_wag_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_hall_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_love_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_gaze_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_kite_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_team_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_phone_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_hash_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_when_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_rose_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_hit_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_bath_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_sub_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_choice_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_shack_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_take_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_calm_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_king_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_rat_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_hire_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_book_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_said_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_pool_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_shawl_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_mood_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_wash_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_void_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_gas_angry.wav
Angry,../dataset/TESS_aug/OAF/OAF_angry/aug_OAF_limb_angry.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_peg_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_cause_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_lose_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_dip_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_lot_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_young_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_wash_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_death_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_fall_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_join_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_jug_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_white_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_dab_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_doll_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_rag_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_wire_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_phone_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_loaf_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_tape_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_team_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_keen_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_which_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_book_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_sure_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_food_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_limb_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_beg_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_talk_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_reach_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_read_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_hit_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_wheat_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_such_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_good_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_sail_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_perch_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_hate_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_nice_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_lore_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_hall_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_jar_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_third_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_goose_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_moon_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_pool_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_long_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_chalk_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_live_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_cab_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_back_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_numb_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_pike_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_goal_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_tough_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_shall_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_thumb_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_rat_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_name_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_sour_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_south_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_half_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_yearn_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_hush_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_nag_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_seize_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_whip_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_thought_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_pick_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_hole_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_five_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_dodge_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_time_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_learn_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_base_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_wife_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_shack_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_came_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_fit_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_road_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_tire_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_make_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_mouse_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_burn_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_merge_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_gun_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_mood_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_shirt_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_mess_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_rough_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_ton_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_mop_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_home_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_keg_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_juice_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_puff_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_walk_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_ring_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_tool_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_note_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_door_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_late_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_date_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_lid_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_gaze_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_far_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_gin_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_match_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_bar_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_cheek_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_rot_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_shout_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_rose_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_dog_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_neat_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_sub_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_said_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_pass_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_met_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_should_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_chair_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_rush_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_yes_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_ripe_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_void_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_haze_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_witch_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_check_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_red_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_when_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_chat_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_dead_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_boat_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_hire_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_gap_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_kick_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_keep_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_pain_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_youth_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OA_bite_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_lease_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_pad_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_raid_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_mode_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_hash_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_bought_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_deep_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_thin_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_chief_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_jail_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_life_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_germ_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_soap_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_take_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_kite_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_lean_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_kill_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_pearl_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_near_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_fat_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_sell_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_ditch_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_page_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_have_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_bath_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_raise_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_cool_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_week_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_vote_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_bone_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_size_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_knock_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_calm_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_gas_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_choice_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_rain_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_tell_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_turn_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_love_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_dime_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_bean_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_shawl_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_search_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_hurl_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_chain_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_judge_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_laud_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_luck_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_get_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_mill_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_fail_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_pole_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_voice_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_mob_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_vine_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_sheep_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_wag_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_king_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_tip_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_soup_neutral.wav
Neutral,../dataset/TESS_aug/OAF/OAF_neutral/aug_OAF_room_neutral.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_haze_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_witch_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_void_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_rush_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_yes_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_ripe_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_pass_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_chair_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_should_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_met_disgust.wav
Disgust,../dataset/TESS_aug/OAF/OAF_disgust/aug_OAF_rose_disgust.wav
